%time,field.header.seq,field.header.stamp,field.header.frame_id,field.sensors_val0.header.seq,field.sensors_val0.header.stamp,field.sensors_val0.header.frame_id,field.sensors_val0.S_Ax,field.sensors_val0.S_Ay,field.sensors_val0.S_Az,field.sensors_val0.S_Mx,field.sensors_val0.S_My,field.sensors_val0.S_Mz,field.sensors_val0.S_Gx,field.sensors_val0.S_Gy,field.sensors_val0.S_Gz,field.sensors_val0.number,field.sensors_val0.total_number,field.sensors_val1.header.seq,field.sensors_val1.header.stamp,field.sensors_val1.header.frame_id,field.sensors_val1.S_Ax,field.sensors_val1.S_Ay,field.sensors_val1.S_Az,field.sensors_val1.S_Mx,field.sensors_val1.S_My,field.sensors_val1.S_Mz,field.sensors_val1.S_Gx,field.sensors_val1.S_Gy,field.sensors_val1.S_Gz,field.sensors_val1.number,field.sensors_val1.total_number,field.sensors_val2.header.seq,field.sensors_val2.header.stamp,field.sensors_val2.header.frame_id,field.sensors_val2.S_Ax,field.sensors_val2.S_Ay,field.sensors_val2.S_Az,field.sensors_val2.S_Mx,field.sensors_val2.S_My,field.sensors_val2.S_Mz,field.sensors_val2.S_Gx,field.sensors_val2.S_Gy,field.sensors_val2.S_Gz,field.sensors_val2.number,field.sensors_val2.total_number,field.sensors_val3.header.seq,field.sensors_val3.header.stamp,field.sensors_val3.header.frame_id,field.sensors_val3.S_Ax,field.sensors_val3.S_Ay,field.sensors_val3.S_Az,field.sensors_val3.S_Mx,field.sensors_val3.S_My,field.sensors_val3.S_Mz,field.sensors_val3.S_Gx,field.sensors_val3.S_Gy,field.sensors_val3.S_Gz,field.sensors_val3.number,field.sensors_val3.total_number,field.sensors_val4.header.seq,field.sensors_val4.header.stamp,field.sensors_val4.header.frame_id,field.sensors_val4.S_Ax,field.sensors_val4.S_Ay,field.sensors_val4.S_Az,field.sensors_val4.S_Mx,field.sensors_val4.S_My,field.sensors_val4.S_Mz,field.sensors_val4.S_Gx,field.sensors_val4.S_Gy,field.sensors_val4.S_Gz,field.sensors_val4.number,field.sensors_val4.total_number,field.sensors_val5.header.seq,field.sensors_val5.header.stamp,field.sensors_val5.header.frame_id,field.sensors_val5.S_Ax,field.sensors_val5.S_Ay,field.sensors_val5.S_Az,field.sensors_val5.S_Mx,field.sensors_val5.S_My,field.sensors_val5.S_Mz,field.sensors_val5.S_Gx,field.sensors_val5.S_Gy,field.sensors_val5.S_Gz,field.sensors_val5.number,field.sensors_val5.total_number,field.sensors_val6.header.seq,field.sensors_val6.header.stamp,field.sensors_val6.header.frame_id,field.sensors_val6.S_Ax,field.sensors_val6.S_Ay,field.sensors_val6.S_Az,field.sensors_val6.S_Mx,field.sensors_val6.S_My,field.sensors_val6.S_Mz,field.sensors_val6.S_Gx,field.sensors_val6.S_Gy,field.sensors_val6.S_Gz,field.sensors_val6.number,field.sensors_val6.total_number,field.sensors_val7.header.seq,field.sensors_val7.header.stamp,field.sensors_val7.header.frame_id,field.sensors_val7.S_Ax,field.sensors_val7.S_Ay,field.sensors_val7.S_Az,field.sensors_val7.S_Mx,field.sensors_val7.S_My,field.sensors_val7.S_Mz,field.sensors_val7.S_Gx,field.sensors_val7.S_Gy,field.sensors_val7.S_Gz,field.sensors_val7.number,field.sensors_val7.total_number,field.sensors_val8.header.seq,field.sensors_val8.header.stamp,field.sensors_val8.header.frame_id,field.sensors_val8.S_Ax,field.sensors_val8.S_Ay,field.sensors_val8.S_Az,field.sensors_val8.S_Mx,field.sensors_val8.S_My,field.sensors_val8.S_Mz,field.sensors_val8.S_Gx,field.sensors_val8.S_Gy,field.sensors_val8.S_Gz,field.sensors_val8.number,field.sensors_val8.total_number
0,5022,0,,0,1374680225285433867,,-26.0,-255.0,-10.0,-144.0,1413.0,855.0,-36.0,-3.0,-44.0,0,9,0,1374680225297426593,,-5.0,-6.0,243.0,123.0,-68.0,450.0,-100.0,-38.0,-28.0,1,9,0,1374680225305359514,,-5.0,17.0,244.0,-135.0,306.0,31.0,-18.0,30.0,-22.0,2,9,0,1374680225313358296,,20.0,-246.0,0.0,-232.0,1453.0,866.0,-16.0,15.0,-23.0,3,9,0,1374680225325359752,,243.0,57.0,12.0,-496.0,47.0,-452.0,-4.0,-5.0,-7.0,4,9,0,1374680225333363911,,235.0,-74.0,13.0,-4096.0,-15.0,-4096.0,-8.0,-22.0,6.0,5,9,0,1374680225345361177,,247.0,-38.0,-5.0,-589.0,52.0,-882.0,-10.0,9.0,-9.0,6,9,0,1374680225353005724,,232.0,53.0,-1.0,-4096.0,-146.0,1212.0,18.0,-3.0,4.0,7,9,0,1374680225405373972,,-258.0,5.0,19.0,4096.0,4096.0,-1348.0,12.0,36.0,-3.0,8,9
0,5023,0,,0,1374680225425381263,,-31.0,-256.0,-6.0,-148.0,1411.0,858.0,-37.0,2.0,-37.0,0,9,0,1374680225433361258,,-8.0,-4.0,237.0,119.0,-64.0,449.0,-100.0,-54.0,-22.0,1,9,0,1374680225441087030,,-11.0,13.0,250.0,-137.0,302.0,29.0,-1.0,19.0,-44.0,2,9,0,1374680225453416879,,13.0,-249.0,-2.0,-232.0,1455.0,862.0,-11.0,29.0,-23.0,3,9,0,1374680225461422925,,240.0,58.0,1.0,-496.0,49.0,-458.0,-7.0,25.0,-2.0,4,9,0,1374680225473371720,,232.0,-68.0,14.0,-4096.0,-19.0,-4096.0,-7.0,-14.0,18.0,5,9,0,1374680225481360584,,249.0,-46.0,1.0,-588.0,48.0,-876.0,15.0,-3.0,-47.0,6,9,0,1374680225493306446,,221.0,55.0,8.0,-4096.0,-146.0,1221.0,24.0,-6.0,-9.0,7,9,0,1374680225541365697,,-262.0,1.0,12.0,4096.0,4096.0,-1350.0,2.0,46.0,-13.0,8,9
0,5024,0,,0,1374680225557394270,,-19.0,-255.0,-17.0,-150.0,1411.0,859.0,-31.0,-1.0,-62.0,0,9,0,1374680225565423573,,-8.0,-10.0,246.0,121.0,-65.0,446.0,-86.0,-65.0,-24.0,1,9,0,1374680225581366381,,-7.0,18.0,250.0,-132.0,302.0,29.0,-11.0,78.0,-20.0,2,9,0,1374680225589365722,,7.0,-242.0,5.0,-223.0,1459.0,858.0,-22.0,8.0,-10.0,3,9,0,1374680225597387133,,241.0,58.0,3.0,-496.0,49.0,-459.0,4.0,2.0,11.0,4,9,0,1374680225609367217,,227.0,-79.0,7.0,-4096.0,-16.0,-4096.0,-17.0,-20.0,23.0,5,9,0,1374680225617403364,,251.0,-53.0,-7.0,-593.0,47.0,-875.0,1.0,15.0,-15.0,6,9,0,1374680225629361099,,234.0,59.0,-1.0,-4096.0,-145.0,1229.0,9.0,10.0,-18.0,7,9,0,1374680225672937238,,-256.0,13.0,15.0,4096.0,4096.0,-1353.0,1.0,22.0,9.0,8,9
0,5025,0,,0,1374680225688896669,,-17.0,-252.0,-5.0,-154.0,1414.0,859.0,-30.0,-7.0,-23.0,0,9,0,1374680225697364155,,-2.0,-2.0,244.0,116.0,-63.0,444.0,-87.0,-15.0,-37.0,1,9,0,1374680225709328595,,-7.0,6.0,240.0,-131.0,301.0,30.0,-4.0,4.0,-56.0,2,9,0,1374680225717404552,,5.0,-251.0,-3.0,-223.0,1455.0,860.0,-7.0,49.0,-33.0,3,9,0,1374680225725404102,,248.0,53.0,5.0,-500.0,52.0,-461.0,-7.0,11.0,-3.0,4,9,0,1374680225737373081,,234.0,-81.0,3.0,-4096.0,-19.0,-4096.0,-2.0,-13.0,8.0,5,9,0,1374680225749374187,,249.0,-36.0,8.0,-593.0,47.0,-871.0,5.0,-7.0,-18.0,6,9,0,1374680225761364608,,228.0,47.0,1.0,-4096.0,-148.0,1233.0,20.0,-22.0,-4.0,7,9,0,1374680225805368315,,-270.0,5.0,8.0,4096.0,4096.0,-1355.0,14.0,37.0,-8.0,8,9
0,5026,0,,0,1374680225821376705,,-10.0,-259.0,-2.0,-157.0,1415.0,861.0,-26.0,-14.0,-48.0,0,9,0,1374680225833360420,,-5.0,-2.0,244.0,115.0,-63.0,445.0,-102.0,-33.0,-13.0,1,9,0,1374680225841362345,,-10.0,19.0,243.0,-126.0,300.0,28.0,-3.0,19.0,-16.0,2,9,0,1374680225849425172,,7.0,-260.0,-2.0,-224.0,1458.0,858.0,-12.0,8.0,-5.0,3,9,0,1374680225861362373,,234.0,56.0,5.0,-498.0,54.0,-464.0,-4.0,-3.0,22.0,4,9,0,1374680225869360946,,237.0,-78.0,-4.0,-4096.0,-23.0,-4096.0,-19.0,-13.0,15.0,5,9,0,1374680225881365823,,246.0,-46.0,9.0,-591.0,43.0,-869.0,-8.0,9.0,-51.0,6,9,0,1374680225893459958,,234.0,60.0,7.0,-4096.0,-149.0,1235.0,21.0,-3.0,-13.0,7,9,0,1374680225937367215,,-261.0,5.0,7.0,4096.0,4096.0,-1356.0,3.0,48.0,-5.0,8,9
0,5027,0,,0,1374680225957394201,,-14.0,-255.0,-3.0,-156.0,1419.0,859.0,-31.0,-1.0,-48.0,0,9,0,1374680225965366234,,-1.0,0.0,238.0,114.0,-63.0,444.0,-90.0,-51.0,-32.0,1,9,0,1374680225972912724,,-23.0,12.0,251.0,-126.0,295.0,26.0,1.0,35.0,-39.0,2,9,0,1374680225985369894,,0.0,-243.0,-2.0,-224.0,1456.0,858.0,-7.0,27.0,-22.0,3,9,0,1374680225993360644,,243.0,47.0,-4.0,-503.0,59.0,-463.0,1.0,25.0,-8.0,4,9,0,1374680226001411667,,232.0,-82.0,2.0,-4096.0,-24.0,-4096.0,1.0,-6.0,12.0,5,9,0,1374680226013364094,,252.0,-35.0,6.0,-593.0,44.0,-866.0,-5.0,8.0,-25.0,6,9,0,1374680226021362387,,229.0,56.0,2.0,-4096.0,-156.0,1243.0,24.0,-4.0,-3.0,7,9,0,1374680226069366324,,-273.0,8.0,6.0,4096.0,4096.0,-1359.0,5.0,36.0,-2.0,8,9
0,5028,0,,0,1374680226085221830,,-25.0,-255.0,-9.0,-155.0,1419.0,863.0,-38.0,13.0,-2.0,0,9,0,1374680226097358918,,-3.0,-1.0,236.0,111.0,-58.0,442.0,-87.0,-9.0,-24.0,1,9,0,1374680226104993198,,-17.0,9.0,249.0,-125.0,295.0,28.0,-1.0,3.0,-41.0,2,9,0,1374680226117371727,,0.0,-258.0,-8.0,-220.0,1457.0,859.0,-6.0,27.0,-34.0,3,9,0,1374680226125364293,,248.0,46.0,0.0,-500.0,57.0,-464.0,8.0,16.0,-8.0,4,9,0,1374680226137363793,,229.0,-84.0,3.0,-4096.0,-23.0,-4096.0,-13.0,-5.0,7.0,5,9,0,1374680226145357197,,249.0,-41.0,8.0,-591.0,44.0,-865.0,6.0,11.0,-26.0,6,9,0,1374680226157297821,,228.0,59.0,5.0,-4096.0,-154.0,1242.0,12.0,9.0,9.0,7,9,0,1374680226200903154,,-270.0,8.0,1.0,4096.0,4096.0,-1362.0,3.0,27.0,-12.0,8,9
0,5029,0,,0,1374680226220860788,,-23.0,-257.0,-10.0,-158.0,1417.0,861.0,-43.0,-2.0,-38.0,0,9,0,1374680226225362896,,-7.0,1.0,238.0,112.0,-59.0,445.0,-99.0,-44.0,-14.0,1,9,0,1374680226237371546,,-10.0,14.0,254.0,-125.0,296.0,27.0,-20.0,40.0,-3.0,2,9,0,1374680226245392677,,6.0,-246.0,2.0,-220.0,1457.0,858.0,-5.0,34.0,-31.0,3,9,0,1374680226257361866,,239.0,53.0,0.0,-499.0,60.0,-466.0,1.0,14.0,-10.0,4,9,0,1374680226269362413,,230.0,-86.0,4.0,-4096.0,-25.0,-4096.0,-18.0,-4.0,10.0,5,9,0,1374680226276897519,,252.0,-43.0,-2.0,-589.0,40.0,-867.0,-6.0,18.0,-13.0,6,9,0,1374680226289173940,,228.0,59.0,1.0,-4096.0,-155.0,1247.0,17.0,-3.0,8.0,7,9,0,1374680226333289812,,-258.0,6.0,12.0,4096.0,4096.0,-1361.0,7.0,35.0,-5.0,8,9
0,5030,0,,0,1374680226349361198,,-19.0,-243.0,-8.0,-162.0,1416.0,864.0,-25.0,7.0,-46.0,0,9,0,1374680226361083288,,-2.0,-1.0,241.0,111.0,-59.0,442.0,-95.0,-24.0,-26.0,1,9,0,1374680226369357105,,-15.0,14.0,247.0,-126.0,299.0,28.0,-3.0,-2.0,-39.0,2,9,0,1374680226377363570,,6.0,-249.0,-3.0,-216.0,1456.0,859.0,-3.0,27.0,-28.0,3,9,0,1374680226389363768,,239.0,58.0,5.0,-499.0,57.0,-470.0,0.0,20.0,-2.0,4,9,0,1374680226397367788,,231.0,-77.0,5.0,-4096.0,-20.0,-4096.0,-6.0,-6.0,5.0,5,9,0,1374680226405360285,,247.0,-42.0,2.0,-591.0,40.0,-865.0,-3.0,-6.0,-29.0,6,9,0,1374680226417426064,,232.0,57.0,2.0,-4096.0,-160.0,1248.0,22.0,-6.0,-3.0,7,9,0,1374680226465263568,,-261.0,4.0,9.0,4096.0,4096.0,-1359.0,5.0,24.0,-6.0,8,9
0,5031,0,,0,1374680226485364796,,-18.0,-250.0,-7.0,-157.0,1421.0,859.0,-32.0,-4.0,-26.0,0,9,0,1374680226493389839,,3.0,-5.0,239.0,111.0,-58.0,444.0,-94.0,-28.0,-20.0,1,9,0,1374680226500933535,,-10.0,16.0,250.0,-128.0,295.0,29.0,-4.0,14.0,-43.0,2,9,0,1374680226509364704,,2.0,-249.0,13.0,-218.0,1461.0,855.0,-6.0,33.0,-45.0,3,9,0,1374680226521362109,,247.0,49.0,5.0,-502.0,58.0,-466.0,2.0,12.0,-16.0,4,9,0,1374680226529359634,,234.0,-76.0,7.0,-4096.0,-18.0,-4096.0,-10.0,-13.0,3.0,5,9,0,1374680226541372334,,246.0,-43.0,4.0,-590.0,40.0,-866.0,2.0,5.0,-18.0,6,9,0,1374680226553357586,,234.0,58.0,5.0,-4096.0,-159.0,1248.0,15.0,-11.0,-2.0,7,9,0,1374680226597361852,,-261.0,3.0,8.0,4096.0,4096.0,-1360.0,14.0,39.0,-10.0,8,9
0,5032,0,,0,1374680226617369912,,-18.0,-254.0,-13.0,-162.0,1420.0,859.0,-35.0,-9.0,-52.0,0,9,0,1374680226625471501,,-3.0,-6.0,239.0,112.0,-61.0,447.0,-97.0,-39.0,-10.0,1,9,0,1374680226632962536,,-9.0,14.0,249.0,-124.0,296.0,28.0,-6.0,17.0,-25.0,2,9,0,1374680226645460982,,12.0,-251.0,1.0,-218.0,1454.0,858.0,-11.0,16.0,-26.0,3,9,0,1374680226652897472,,240.0,48.0,8.0,-500.0,58.0,-467.0,-2.0,28.0,-10.0,4,9,0,1374680226665370985,,232.0,-73.0,10.0,-4096.0,-23.0,-4096.0,-12.0,-13.0,6.0,5,9,0,1374680226673387856,,246.0,-42.0,2.0,-593.0,41.0,-866.0,-3.0,0.0,-27.0,6,9,0,1374680226685401464,,231.0,54.0,1.0,-4096.0,-158.0,1250.0,31.0,-16.0,3.0,7,9,0,1374680226733367337,,-263.0,2.0,9.0,4096.0,4096.0,-1360.0,3.0,13.0,-11.0,8,9
0,5033,0,,0,1374680226753360869,,-21.0,-252.0,-12.0,-159.0,1425.0,861.0,-30.0,2.0,-19.0,0,9,0,1374680226761363493,,-3.0,-7.0,241.0,110.0,-60.0,442.0,-99.0,-10.0,-24.0,1,9,0,1374680226765359601,,-9.0,18.0,252.0,-124.0,297.0,25.0,0.0,7.0,-40.0,2,9,0,1374680226781360936,,11.0,-246.0,3.0,-218.0,1454.0,857.0,-10.0,29.0,-34.0,3,9,0,1374680226789361255,,239.0,53.0,11.0,-503.0,58.0,-469.0,-2.0,18.0,-16.0,4,9,0,1374680226800881434,,232.0,-74.0,8.0,-4096.0,-23.0,-4096.0,-9.0,-14.0,5.0,5,9,0,1374680226808901867,,248.0,-39.0,0.0,-590.0,40.0,-866.0,-10.0,5.0,-19.0,6,9,0,1374680226821362738,,233.0,52.0,2.0,-4096.0,-155.0,1249.0,20.0,-6.0,3.0,7,9,0,1374680226865361277,,-261.0,1.0,13.0,4096.0,4096.0,-1361.0,6.0,28.0,-6.0,8,9
0,5034,0,,0,1374680226881405844,,-18.0,-255.0,-7.0,-162.0,1421.0,862.0,-31.0,5.0,-21.0,0,9,0,1374680226889358182,,-10.0,-4.0,244.0,114.0,-61.0,445.0,-96.0,-23.0,-33.0,1,9,0,1374680226901356215,,-10.0,16.0,246.0,-122.0,297.0,27.0,-1.0,12.0,-42.0,2,9,0,1374680226909360166,,9.0,-254.0,1.0,-217.0,1457.0,859.0,4.0,22.0,-41.0,3,9,0,1374680226917361252,,240.0,51.0,6.0,-499.0,62.0,-468.0,7.0,27.0,-16.0,4,9,0,1374680226929360403,,238.0,-77.0,14.0,-4096.0,-23.0,-4096.0,4.0,-11.0,-2.0,5,9,0,1374680226937356182,,246.0,-46.0,-1.0,-590.0,40.0,-866.0,5.0,3.0,-17.0,6,9,0,1374680226953418489,,234.0,46.0,-1.0,-4096.0,-158.0,1249.0,13.0,2.0,7.0,7,9,0,1374680226997372678,,-259.0,0.0,13.0,4096.0,4096.0,-1358.0,2.0,16.0,-4.0,8,9
0,5035,0,,0,1374680227013396712,,-29.0,-250.0,-8.0,-153.0,1421.0,857.0,-29.0,-7.0,-29.0,0,9,0,1374680227025363806,,-10.0,-1.0,240.0,111.0,-60.0,446.0,-94.0,-33.0,-25.0,1,9,0,1374680227033356721,,3.0,22.0,252.0,-123.0,298.0,28.0,-12.0,26.0,-21.0,2,9,0,1374680227041364862,,24.0,-249.0,3.0,-215.0,1453.0,860.0,-13.0,42.0,-29.0,3,9,0,1374680227053360311,,235.0,58.0,9.0,-496.0,57.0,-467.0,-7.0,19.0,2.0,4,9,0,1374680227061132388,,234.0,-78.0,9.0,-4096.0,-22.0,-4096.0,-21.0,-12.0,89.0,5,9,0,1374680227073372142,,249.0,-53.0,-3.0,-591.0,42.0,-866.0,3.0,1.0,-120.0,6,9,0,1374680227081360448,,234.0,49.0,1.0,-4096.0,-149.0,1249.0,17.0,1.0,-79.0,7,9,0,1374680227137368544,,-257.0,1.0,37.0,4096.0,4096.0,-1360.0,14.0,143.0,-14.0,8,9
0,5036,0,,0,1374680227157363334,,-36.0,-257.0,-6.0,-162.0,1419.0,861.0,-14.0,-3.0,-281.0,0,9,0,1374680227165369799,,-14.0,-6.0,238.0,105.0,-59.0,442.0,-93.0,-288.0,-39.0,1,9,0,1374680227172933679,,2.0,11.0,244.0,-120.0,298.0,26.0,2.0,266.0,-34.0,2,9,0,1374680227185357814,,18.0,-251.0,1.0,-209.0,1459.0,856.0,-3.0,31.0,242.0,3,9,0,1374680227193360996,,240.0,50.0,2.0,-504.0,70.0,-469.0,-16.0,12.0,282.0,4,9,0,1374680227201183359,,225.0,-88.0,7.0,-4096.0,-10.0,-4096.0,-22.0,-3.0,267.0,5,9,0,1374680227213120700,,246.0,-27.0,-1.0,-596.0,28.0,-866.0,11.0,2.0,-370.0,6,9,0,1374680227225362898,,233.0,66.0,-5.0,-4096.0,-169.0,1252.0,20.0,-7.0,-284.0,7,9,0,1374680227273368022,,-261.0,0.0,14.0,4096.0,4096.0,-1371.0,9.0,409.0,3.0,8,9
0,5037,0,,0,1374680227293372240,,-5.0,-251.0,-15.0,-179.0,1427.0,860.0,8.0,-8.0,-444.0,0,9,0,1374680227301315987,,11.0,-6.0,244.0,88.0,-61.0,443.0,-67.0,-478.0,-2.0,1,9,0,1374680227309358839,,-28.0,21.0,257.0,-99.0,293.0,24.0,-27.0,471.0,5.0,2,9,0,1374680227333423350,,-7.0,-254.0,2.0,-192.0,1464.0,860.0,-7.0,-2.0,426.0,3,9,0,1374680227333437108,,248.0,30.0,7.0,-514.0,79.0,-467.0,-13.0,9.0,423.0,4,9,0,1374680227340971516,,223.0,-98.0,8.0,-4096.0,20.0,-4096.0,-31.0,-19.0,224.0,5,9,0,1374680227349001517,,253.0,-15.0,-3.0,-601.0,20.0,-865.0,25.0,29.0,-472.0,6,9,0,1374680227361429772,,229.0,68.0,-2.0,-4096.0,-221.0,1253.0,21.0,7.0,-214.0,7,9,0,1374680227409366381,,-260.0,-1.0,-16.0,4096.0,4096.0,-1393.0,2.0,497.0,17.0,8,9
0,5038,0,,0,1374680227425365831,,12.0,-249.0,-10.0,-201.0,1435.0,862.0,17.0,-21.0,-364.0,0,9,0,1374680227433365381,,38.0,-7.0,237.0,68.0,-59.0,437.0,-66.0,-360.0,-2.0,1,9,0,1374680227445430253,,-51.0,21.0,241.0,-83.0,293.0,21.0,-39.0,326.0,-3.0,2,9,0,1374680227457035429,,-27.0,-252.0,6.0,-170.0,1467.0,858.0,-31.0,-4.0,284.0,3,9,0,1374680227464899557,,249.0,3.0,6.0,-522.0,87.0,-470.0,-16.0,-18.0,297.0,4,9,0,1374680227477359520,,210.0,-104.0,7.0,-4096.0,43.0,-4096.0,-34.0,-38.0,228.0,5,9,0,1374680227485408518,,245.0,3.0,3.0,-606.0,8.0,-863.0,0.0,31.0,-319.0,6,9,0,1374680227497362900,,223.0,86.0,0.0,-4096.0,-268.0,1245.0,11.0,20.0,-249.0,7,9,0,1374680227545364951,,-260.0,2.0,-36.0,4096.0,4096.0,-1409.0,-1.0,351.0,14.0,8,9
0,5039,0,,0,1374680227561422299,,35.0,-251.0,-9.0,-219.0,1437.0,862.0,-13.0,17.0,-219.0,0,9,0,1374680227569377290,,58.0,0.0,239.0,58.0,-62.0,435.0,-84.0,-229.0,-42.0,1,9,0,1374680227581360517,,-81.0,14.0,241.0,-66.0,298.0,19.0,-8.0,206.0,-28.0,2,9,0,1374680227593360855,,-60.0,-248.0,-3.0,-157.0,1468.0,859.0,-9.0,19.0,172.0,3,9,0,1374680227601364107,,249.0,-5.0,2.0,-533.0,94.0,-474.0,-13.0,12.0,179.0,4,9,0,1374680227609360724,,219.0,-108.0,9.0,-4096.0,71.0,-4096.0,-22.0,-12.0,78.0,5,9,0,1374680227617362299,,248.0,10.0,-5.0,-611.0,2.0,-866.0,19.0,7.0,-130.0,6,9,0,1374680227633195038,,222.0,88.0,3.0,-4096.0,-303.0,1239.0,31.0,3.0,-76.0,7,9,0,1374680227685377089,,-270.0,4.0,-65.0,4096.0,4096.0,-1423.0,25.0,194.0,-14.0,8,9
0,5040,0,,0,1374680227704989847,,47.0,-248.0,-5.0,-222.0,1442.0,856.0,-44.0,-12.0,-2.0,0,9,0,1374680227713357251,,64.0,-3.0,233.0,56.0,-63.0,436.0,-111.0,16.0,-9.0,1,9,0,1374680227721397938,,-85.0,17.0,242.0,-61.0,297.0,20.0,1.0,-30.0,-4.0,2,9,0,1374680227729488073,,-52.0,-245.0,2.0,-150.0,1468.0,863.0,16.0,-1.0,-107.0,3,9,0,1374680227741359134,,248.0,-2.0,5.0,-535.0,93.0,-470.0,-14.0,17.0,-81.0,4,9,0,1374680227749374120,,214.0,-120.0,11.0,-4096.0,85.0,-4096.0,-11.0,3.0,-118.0,5,9,0,1374680227768981430,,248.0,19.0,1.0,-609.0,4.0,-862.0,1.0,-11.0,92.0,6,9,0,1374680227773381151,,219.0,93.0,-1.0,-4096.0,-301.0,1238.0,28.0,-17.0,150.0,7,9,0,1374680227825033666,,-267.0,1.0,-64.0,4096.0,4096.0,-1421.0,15.0,-100.0,-27.0,8,9
0,5041,0,,0,1374680227841366328,,39.0,-246.0,-12.0,-215.0,1433.0,857.0,-14.0,-14.0,245.0,0,9,0,1374680227853362127,,61.0,-6.0,229.0,60.0,-63.0,435.0,-90.0,293.0,-7.0,1,9,0,1374680227861404978,,-83.0,21.0,233.0,-70.0,296.0,20.0,-30.0,-295.0,-4.0,2,9,0,1374680227872903297,,-58.0,-244.0,4.0,-158.0,1465.0,862.0,-11.0,31.0,-380.0,3,9,0,1374680227881358422,,239.0,6.0,4.0,-532.0,83.0,-472.0,5.0,2.0,-363.0,4,9,0,1374680227889362372,,219.0,-100.0,15.0,-4096.0,68.0,-4096.0,-18.0,-30.0,-369.0,5,9,0,1374680227901373466,,249.0,7.0,-6.0,-609.0,22.0,-861.0,-12.0,9.0,398.0,6,9,0,1374680227916943601,,234.0,77.0,1.0,-4096.0,-279.0,1235.0,-15.0,16.0,391.0,7,9,0,1374680227957370876,,-271.0,0.0,-57.0,4096.0,4096.0,-1406.0,7.0,-442.0,2.0,8,9
0,5042,0,,0,1374680227985419413,,7.0,-252.0,-5.0,-191.0,1431.0,859.0,-8.0,-89.0,564.0,0,9,0,1374680227985432963,,18.0,2.0,239.0,79.0,-62.0,437.0,-72.0,578.0,91.0,1,9,0,1374680227993359319,,-42.0,14.0,242.0,-94.0,298.0,26.0,-23.0,-557.0,40.0,2,9,0,1374680228005407917,,-8.0,-245.0,-4.0,-184.0,1464.0,864.0,-4.0,-24.0,-653.0,3,9,0,1374680228013365423,,245.0,29.0,0.0,-520.0,60.0,-468.0,40.0,17.0,-537.0,4,9,0,1374680228025416745,,228.0,-90.0,4.0,-4096.0,26.0,-4096.0,-1.0,-25.0,-445.0,5,9,0,1374680228033365032,,256.0,-32.0,1.0,-597.0,42.0,-865.0,3.0,-14.0,558.0,6,9,0,1374680228045365789,,248.0,42.0,4.0,-4096.0,-211.0,1239.0,31.0,4.0,487.0,7,9,0,1374680228097367231,,-270.0,19.0,-9.0,4096.0,4096.0,-1377.0,23.0,-554.0,-66.0,8,9
0,5043,0,,0,1374680228113363398,,-54.0,-271.0,-15.0,-158.0,1417.0,861.0,-144.0,-73.0,934.0,0,9,0,1374680228125361781,,-69.0,-9.0,284.0,115.0,-59.0,449.0,-193.0,814.0,67.0,1,9,0,1374680228137359325,,57.0,19.0,273.0,-128.0,298.0,29.0,49.0,-524.0,32.0,2,9,0,1374680228145163460,,64.0,-241.0,5.0,-225.0,1450.0,859.0,62.0,1.0,-463.0,3,9,0,1374680228153004819,,223.0,106.0,6.0,-494.0,57.0,-467.0,-40.0,64.0,-400.0,4,9,0,1374680228164929030,,238.0,-54.0,11.0,-4096.0,-54.0,-4096.0,-25.0,50.0,-286.0,5,9,0,1374680228173371025,,235.0,-80.0,-13.0,-583.0,48.0,-863.0,-51.0,-35.0,326.0,6,9,0,1374680228185359420,,237.0,41.0,-3.0,-4096.0,-76.0,1258.0,7.0,-46.0,199.0,7,9,0,1374680228237672145,,-246.0,-7.0,67.0,4096.0,4096.0,-1348.0,-10.0,-348.0,-57.0,8,9
0,5044,0,,0,1374680228253363315,,-64.0,-255.0,-26.0,-143.0,1414.0,864.0,-5.0,-6.0,-101.0,0,9,0,1374680228265390472,,-35.0,-18.0,235.0,126.0,-59.0,448.0,-76.0,-131.0,-18.0,1,9,0,1374680228273364460,,18.0,28.0,248.0,-140.0,298.0,32.0,-30.0,174.0,-21.0,2,9,0,1374680228281381261,,33.0,-244.0,11.0,-233.0,1449.0,856.0,-27.0,2.0,127.0,3,9,0,1374680228293381879,,236.0,76.0,15.0,-492.0,49.0,-467.0,-18.0,-39.0,180.0,4,9,0,1374680228301384362,,229.0,-72.0,12.0,-4096.0,-53.0,-4096.0,-48.0,-48.0,-5.0,5,9,0,1374680228313360326,,246.0,-50.0,-6.0,-586.0,51.0,-869.0,4.0,58.0,-181.0,6,9,0,1374680228325360943,,233.0,50.0,1.0,-4096.0,-111.0,1244.0,17.0,61.0,-47.0,7,9,0,1374680228376888581,,-258.0,-9.0,30.0,4096.0,4096.0,-1347.0,30.0,269.0,55.0,8,9
